date_id,release_date,year,month
114,2008-04-01,2008,4
115,2008-04-09,2008,4
116,2008-04-16,2008,4
117,2008-04-18,2008,4
118,2008-05-08,2008,5
119,2008-05-12,2008,5
120,2008-05-13,2008,5
121,2008-05-19,2008,5
122,2008-05-28,2008,5
123,2008-06-05,2008,6
124,2008-06-10,2008,6
125,2008-06-13,2008,6
126,2008-06-17,2008,6
127,2008-06-20,2008,6
128,2008-06-24,2008,6
129,2008-06-30,2008,6
130,2008-07-08,2008,7
131,2008-07-09,2008,7
132,2008-07-15,2008,7
133,2008-07-17,2008,7
134,2008-07-18,2008,7
135,2008-07-28,2008,7
136,2008-07-29,2008,7
137,2008-07-31,2008,7
138,2008-08-07,2008,8
139,2008-08-14,2008,8
140,2008-08-18,2008,8
141,2008-08-21,2008,8
142,2008-08-26,2008,8
143,2008-08-28,2008,8
144,2008-09-04,2008,9
145,2008-09-15,2008,9
146,2008-09-17,2008,9
147,2008-09-19,2008,9
148,2008-09-22,2008,9
149,2008-09-23,2008,9
150,2008-09-25,2008,9
151,2008-09-29,2008,9
152,2008-09-30,2008,9
153,2008-10-03,2008,10
154,2008-10-08,2008,10
155,2008-10-10,2008,10
156,2008-10-13,2008,10
157,2008-10-15,2008,10
158,2008-10-16,2008,10
159,2008-10-20,2008,10
160,2008-10-21,2008,10
161,2008-10-22,2008,10
162,2008-10-23,2008,10
163,2008-10-24,2008,10
164,2008-10-28,2008,10
165,2008-10-31,2008,10
166,2008-11-01,2008,11
167,2008-11-03,2008,11
168,2008-11-06,2008,11
169,2008-11-13,2008,11
170,2008-11-14,2008,11
171,2008-11-17,2008,11
172,2008-11-18,2008,11
173,2008-11-19,2008,11
174,2008-11-21,2008,11
175,2008-12-01,2008,12
176,2008-12-05,2008,12
177,2008-12-08,2008,12
178,2008-12-10,2008,12
179,2008-12-12,2008,12
180,2008-12-15,2008,12
181,2008-12-18,2008,12
182,2008-12-19,2008,12
183,2009-01-01,2009,1
184,2009-01-07,2009,1
185,2009-01-08,2009,1
186,2009-01-09,2009,1
187,2009-01-14,2009,1
188,2009-01-22,2009,1
189,2009-01-23,2009,1
190,2009-01-28,2009,1
191,2009-01-29,2009,1
192,2009-02-04,2009,2
193,2009-02-06,2009,2
194,2009-02-10,2009,2
195,2009-02-11,2009,2
196,2009-02-12,2009,2
197,2009-02-13,2009,2
198,2009-02-18,2009,2
199,2009-02-23,2009,2
200,2009-02-24,2009,2
201,2009-02-25,2009,2
202,2009-02-27,2009,2
203,2009-03-04,2009,3
204,2009-03-06,2009,3
205,2009-03-09,2009,3
206,2009-03-17,2009,3
207,2009-03-18,2009,3
208,2009-03-19,2009,3
209,2009-03-20,2009,3
210,2009-03-23,2009,3
211,2009-03-24,2009,3
212,2009-03-26,2009,3
213,2009-04-02,2009,4
214,2009-04-07,2009,4
215,2009-04-08,2009,4
216,2009-04-09,2009,4
217,2009-04-10,2009,4
218,2009-04-14,2009,4
219,2009-04-15,2009,4
220,2009-04-17,2009,4
221,2009-04-21,2009,4
222,2009-04-22,2009,4
223,2009-04-27,2009,4
224,2009-04-29,2009,4
225,2009-04-30,2009,4
226,2009-05-01,2009,5
227,2009-05-05,2009,5
228,2009-05-06,2009,5
229,2009-05-12,2009,5
230,2009-05-14,2009,5
231,2009-05-15,2009,5
232,2009-05-20,2009,5
233,2009-05-26,2009,5
234,2009-05-27,2009,5
235,2009-05-29,2009,5
236,2009-06-04,2009,6
237,2009-06-10,2009,6
238,2009-06-16,2009,6
239,2009-06-17,2009,6
240,2009-06-18,2009,6
241,2009-06-22,2009,6
242,2009-06-23,2009,6
243,2009-07-01,2009,7
244,2009-07-02,2009,7
245,2009-07-06,2009,7
246,2009-07-07,2009,7
247,2009-07-08,2009,7
248,2009-07-09,2009,7
249,2009-07-13,2009,7
250,2009-07-15,2009,7
251,2009-07-16,2009,7
252,2009-07-17,2009,7
253,2009-07-20,2009,7
254,2009-07-23,2009,7
255,2009-07-26,2009,7
256,2009-07-27,2009,7
257,2009-07-28,2009,7
258,2009-07-29,2009,7
259,2009-07-30,2009,7
260,2009-07-31,2009,7
261,2009-08-04,2009,8
262,2009-08-05,2009,8
263,2009-08-06,2009,8
264,2009-08-07,2009,8
265,2009-08-12,2009,8
266,2009-08-17,2009,8
267,2009-08-18,2009,8
268,2009-08-19,2009,8
269,2009-08-20,2009,8
270,2009-08-24,2009,8
271,2009-08-25,2009,8
272,2009-08-27,2009,8
273,2009-08-28,2009,8
274,2009-09-03,2009,9
275,2009-09-04,2009,9
276,2009-09-05,2009,9
277,2009-09-08,2009,9
278,2009-09-15,2009,9
279,2009-09-16,2009,9
280,2009-09-17,2009,9
281,2009-09-23,2009,9
282,2009-09-25,2009,9
283,2009-09-28,2009,9
284,2009-09-29,2009,9
285,2009-09-30,2009,9
286,2009-10-01,2009,10
287,2009-10-02,2009,10
288,2009-10-06,2009,10
289,2009-10-07,2009,10
290,2009-10-08,2009,10
291,2009-10-10,2009,10
292,2009-10-14,2009,10
293,2009-10-15,2009,10
294,2009-10-16,2009,10
295,2009-10-20,2009,10
296,2009-10-21,2009,10
297,2009-10-22,2009,10
298,2009-10-27,2009,10
299,2009-10-28,2009,10
300,2009-10-29,2009,10
301,2009-10-30,2009,10
302,2009-11-01,2009,11
303,2009-11-03,2009,11
304,2009-11-04,2009,11
305,2009-11-05,2009,11
306,2009-11-06,2009,11
307,2009-11-11,2009,11
308,2009-11-12,2009,11
309,2009-11-13,2009,11
310,2009-11-16,2009,11
311,2009-11-17,2009,11
312,2009-11-18,2009,11
313,2009-11-19,2009,11
314,2009-11-24,2009,11
315,2009-11-25,2009,11
316,2009-12-01,2009,12
317,2009-12-02,2009,12
318,2009-12-03,2009,12
319,2009-12-04,2009,12
320,2009-12-09,2009,12
321,2009-12-10,2009,12
322,2009-12-11,2009,12
323,2009-12-15,2009,12
324,2009-12-17,2009,12
325,2009-12-23,2009,12
326,2010-01-12,2010,1
327,2010-01-13,2010,1
328,2010-01-22,2010,1
329,2010-01-27,2010,1
330,2010-01-28,2010,1
331,2010-02-03,2010,2
332,2010-02-09,2010,2
333,2010-02-11,2010,2
334,2010-02-15,2010,2
335,2010-02-16,2010,2
336,2010-02-18,2010,2
337,2010-02-19,2010,2
338,2010-02-20,2010,2
339,2010-02-22,2010,2
340,2010-02-23,2010,2
341,2010-03-01,2010,3
342,2010-03-02,2010,3
343,2010-03-03,2010,3
344,2010-03-11,2010,3
345,2010-03-15,2010,3
346,2010-03-16,2010,3
347,2010-03-17,2010,3
348,2010-03-23,2010,3
349,2010-03-26,2010,3
350,2010-03-31,2010,3
351,2010-04-05,2010,4
352,2010-04-08,2010,4
353,2010-04-12,2010,4
354,2010-04-14,2010,4
355,2010-04-15,2010,4
356,2010-04-19,2010,4
357,2010-04-20,2010,4
358,2010-04-21,2010,4
359,2010-04-23,2010,4
360,2010-04-27,2010,4
361,2010-04-28,2010,4
362,2010-04-29,2010,4
363,2010-05-06,2010,5
364,2010-05-11,2010,5
365,2010-05-12,2010,5
366,2010-05-21,2010,5
367,2010-05-25,2010,5
368,2010-05-28,2010,5
369,2010-06-01,2010,6
370,2010-06-03,2010,6
371,2010-06-04,2010,6
372,2010-06-07,2010,6
373,2010-06-08,2010,6
374,2010-06-14,2010,6
375,2010-06-21,2010,6
376,2010-06-24,2010,6
377,2010-06-25,2010,6
378,2010-07-06,2010,7
379,2010-07-07,2010,7
380,2010-07-08,2010,7
381,2010-07-09,2010,7
382,2010-07-12,2010,7
383,2010-07-15,2010,7
384,2010-07-16,2010,7
385,2010-07-19,2010,7
386,2010-07-20,2010,7
387,2010-07-21,2010,7
388,2010-07-28,2010,7
389,2010-07-30,2010,7
390,2010-08-03,2010,8
391,2010-08-04,2010,8
392,2010-08-06,2010,8
393,2010-08-12,2010,8
394,2010-08-17,2010,8
395,2010-08-19,2010,8
396,2010-08-20,2010,8
397,2010-08-26,2010,8
398,2010-08-27,2010,8
399,2010-08-30,2010,8
400,2010-09-01,2010,9
401,2010-09-02,2010,9
402,2010-09-06,2010,9
403,2010-09-07,2010,9
404,2010-09-08,2010,9
405,2010-09-10,2010,9
406,2010-09-14,2010,9
407,2010-09-17,2010,9
408,2010-09-20,2010,9
409,2010-09-21,2010,9
410,2010-09-22,2010,9
411,2010-09-23,2010,9
412,2010-09-24,2010,9
413,2010-09-27,2010,9
414,2010-09-28,2010,9
415,2010-09-29,2010,9
416,2010-10-01,2010,10
417,2010-10-04,2010,10
418,2010-10-06,2010,10
419,2010-10-08,2010,10
420,2010-10-12,2010,10
421,2010-10-15,2010,10
422,2010-10-19,2010,10
423,2010-10-22,2010,10
424,2010-10-25,2010,10
425,2010-10-26,2010,10
426,2010-10-28,2010,10
427,2010-10-29,2010,10
428,2010-11-01,2010,11
429,2010-11-02,2010,11
430,2010-11-05,2010,11
431,2010-11-09,2010,11
432,2010-11-10,2010,11
433,2010-11-16,2010,11
434,2010-11-17,2010,11
435,2010-11-18,2010,11
436,2010-11-22,2010,11
437,2010-11-23,2010,11
438,2010-11-26,2010,11
439,2010-11-30,2010,11
440,2010-12-02,2010,12
441,2010-12-03,2010,12
442,2010-12-07,2010,12
443,2010-12-10,2010,12
444,2010-12-15,2010,12
445,2010-12-17,2010,12
446,2010-12-18,2010,12
447,2010-12-20,2010,12
448,2010-12-23,2010,12
449,2011-01-06,2011,1
450,2011-01-12,2011,1
451,2011-01-19,2011,1
452,2011-01-20,2011,1
453,2011-01-21,2011,1
454,2011-01-24,2011,1
455,2011-01-25,2011,1
456,2011-01-27,2011,1
457,2011-01-28,2011,1
458,2011-01-31,2011,1
459,2011-02-02,2011,2
460,2011-02-10,2011,2
461,2011-02-16,2011,2
462,2011-02-22,2011,2
463,2011-02-23,2011,2
464,2011-02-24,2011,2
465,2011-02-25,2011,2
466,2011-02-28,2011,2
467,2011-03-01,2011,3
468,2011-03-02,2011,3
469,2011-03-04,2011,3
470,2011-03-14,2011,3
471,2011-03-15,2011,3
472,2011-03-16,2011,3
473,2011-03-17,2011,3
474,2011-03-22,2011,3
475,2011-03-24,2011,3
476,2011-03-29,2011,3
477,2011-04-04,2011,4
478,2011-04-05,2011,4
479,2011-04-08,2011,4
480,2011-04-15,2011,4
481,2011-04-18,2011,4
482,2011-04-19,2011,4
483,2011-04-20,2011,4
484,2011-04-21,2011,4
485,2011-04-22,2011,4
486,2011-04-27,2011,4
487,2011-04-28,2011,4
488,2011-04-29,2011,4
489,2011-05-03,2011,5
490,2011-05-06,2011,5
491,2011-05-09,2011,5
492,2011-05-11,2011,5
493,2011-05-14,2011,5
494,2011-05-16,2011,5
495,2011-05-19,2011,5
496,2011-05-20,2011,5
497,2011-05-23,2011,5
498,2011-05-25,2011,5
499,2011-05-26,2011,5
500,2011-05-30,2011,5
501,2011-05-31,2011,5
502,2011-06-01,2011,6
503,2011-06-06,2011,6
504,2011-06-07,2011,6
505,2011-06-08,2011,6
506,2011-06-09,2011,6
507,2011-06-10,2011,6
508,2011-06-13,2011,6
509,2011-06-14,2011,6
510,2011-06-15,2011,6
511,2011-06-17,2011,6
512,2011-06-20,2011,6
513,2011-06-21,2011,6
514,2011-06-30,2011,6
515,2011-07-13,2011,7
